0.9671375752836426, 9.934585706743272
0.9645635263612792, 9.55112423386819
0.9700374531835205, 9.232189587493973
0.9760435673357022, 8.890993121073693
0.9816695476807836, 8.56160904896357
0.987143474503025, 8.264754493492184
0.9987755690002881, 7.55759155583283
0.9926174013252664, 7.983437779767233
1.0090391817919908, 7.2212657530473106
1.0146651621370721, 6.9428567056140915
1.0218531468531469, 6.655658575980867
1.0297619047619047, 6.3689041486713815
1.037386302835741, 6.099737326236879
1.0491161460262584, 5.60989450859725
1.0624099683088448, 5.278944670171169
1.0740420628061078, 4.979727635837752
1.0849899164505905, 4.695139797534605
1.099547730456293, 4.273895967120583
1.1204564006530298, 3.94632486284232
1.1349394987035435, 3.686305073950554
1.154424071558903, 3.3979961150954905
1.1800993949870353, 3.1416816663538443
1.206100547392682, 2.9407655907208285
1.2348386632094497, 2.8345319258479504
1.2635767790262171, 2.7444981160290016
1.2923148948429848, 2.6491681997501155
1.3210530106597522, 2.680944838509747
1.3497911264765197, 2.7005715859789268
1.378529242293287, 2.754778793274766
1.4072673581100545, 2.7965245736060425
1.4360054739268222, 2.925811878363352
1.4647435897435896, 3.0373416496961703
1.4934817055603573, 3.1505287603844376
1.5222198213771247, 3.278590082873535
1.5509579371938922, 3.437483547078518
1.5796960530106596, 3.5937443636637916
1.608434168827427, 3.731443131622182
1.6371722846441945, 3.887210968679187
1.665910400460962, 4.044536484106762
1.6946485162777298, 4.198435107119082
1.7233866320944973, 4.321180162720001
1.7521247479112647, 4.466978858205358
1.7808628637280322, 4.61890442194829
1.8096009795447996, 4.7332268880740545
1.838339095361567, 4.871352163205342
1.8670772111783345, 5.002197146333225
1.895815326995102, 5.131484451090539
1.9245534428118698, 5.260460220173739
1.9532915586286372, 5.383205275774658
1.9820296744454047, 5.516854079969568
2.0039253817343705, 5.595219462721701
