0.,0.
0.016,0.000334303
0.032,0.00132646
0.048,0.00294425
0.064,0.00513529
0.08,0.00782884
0.096,0.0109386
0.112,0.0143658
0.128,0.0180029
0.144,0.0217377
0.16,0.0254571
0.176,0.0290511
0.192,0.0324169
0.208,0.035462
0.224,0.0381073
0.24,0.0402893
0.256,0.0419619
0.272,0.0430975
0.288,0.0436867
0.304,0.0437385
0.32,0.0432785
0.336,0.0423477
0.352,0.0409998
0.368,0.039299
0.384,0.0373166
0.4,0.0351286
0.416,0.0328124
0.432,0.0304439
0.448,0.0280951
0.464,0.0258314
0.48,0.0237104
0.496,0.0217799
0.512,0.0200774
0.528,0.0186293
0.544,0.0174513
0.56,0.0165486
0.576,0.015917
0.592,0.0155437
0.608,0.0154092
0.624,0.0154885
0.64,0.0157524
0.656,0.0161699
0.672,0.0167088
0.688,0.0173378
0.704,0.0180269
0.72,0.018749
0.736,0.0194802
0.752,0.0202003
0.768,0.0208931
0.784,0.0215462
0.8,0.022151
0.816,0.0227022
0.832,0.0231974
0.848,0.0236366
0.864,0.0240218
0.88,0.024356
0.896,0.0246433
0.912,0.024888
0.928,0.0250946
0.944,0.0252674
0.96,0.0254101
0.976,0.0255263
0.992,0.0256188
1.008,0.0256904
1.024,0.0257432
1.04,0.0257793
1.056,0.0258005
1.072,0.0258088
1.088,0.0258059
1.104,0.0257938
1.12,0.0257743
1.136,0.0257494
1.152,0.0257207
1.168,0.0256897
1.184,0.0256574
1.2,0.0256246
1.216,0.0255911
1.232,0.0255563
1.248,0.0255188
1.264,0.0254765
1.28,0.0254267
1.296,0.0253663
1.312,0.0252917
1.328,0.0251996
1.344,0.0250863
1.36,0.0249492
1.376,0.0247859
1.392,0.0245952
1.408,0.0243772
1.424,0.0241332
1.44,0.0238658
1.456,0.0235795
1.472,0.0232798
1.488,0.0229738
1.504,0.0226695
1.52,0.0223756
1.536,0.0221015
1.552,0.0218563
1.568,0.0216491
1.584,0.0214881
1.6,0.0213802
1.616,0.021331
1.632,0.0213443
1.648,0.0214218
1.664,0.0215632
1.68,0.021766
1.696,0.0220257
1.712,0.0223358
1.728,0.0226882
