2,0.026851276721163872,0.0015994352346918221
3,0.04632941946557748,0.002008504236981761
4,0.052336034995798954,0.004793742365516462
5,0.06530175650656438,0.004820095483797084
6,0.06800589863409175,0.003734816413141136
7,0.07830893917304552,0.004429904937010201
8,0.0763978167183153,0.0031709301239624668
9,0.0729401161026806,0.004374515039019213
10,0.07250605440237333,0.004605347856065643
11,0.07602517055886053,0.0073963193355867
12,0.07695844882292553,0.004422080865774321
13,0.07440187962829342,0.005354963706388387
14,0.06997943378236723,0.0044963761359887895
15,0.0712253874033111,0.004319167021334579
16,0.07243236708463095,0.0024657939991431814
