2,0.07803576874496607,0.006504244743453066
3,0.059276262275386835,0.013846233372235017
4,0.05955647682300022,0.013369028173332884
5,0.07945538921266933,0.010653635242711141
6,0.06420027726400873,0.011613665177099051
7,0.05718394436203287,0.008371693107966493
8,0.062210968277034165,0.012984211661658047
9,0.06841825394884832,0.015601559324242831
10,0.072892103813289,0.009152715457599972
11,0.06082014271192727,0.019763826766155516
12,0.08392658775107358,0.009386941378677979
13,0.07380680551955712,0.012522644998851607
14,0.0609134070042685,0.009550661627831976
15,0.06151908193139849,0.007847829197065632
16,0.057784530360539495,0.008159357626642393
