0.,4.99908
0.016,4.99879
0.032,4.9985
0.048,4.99821
0.064,4.99793
0.08,4.99764
0.096,4.99735
0.112,4.99707
0.128,4.99678
0.144,4.99649
0.16,4.99621
0.176,4.99592
0.192,4.99563
0.208,4.99535
0.224,4.99506
0.24,4.99477
0.256,4.99449
0.272,4.9942
0.288,4.99391
0.304,4.99362
0.32,4.99334
0.336,4.99305
0.352,4.99276
0.368,4.99248
0.384,4.99219
0.4,4.9919
0.416,4.99162
0.432,4.99133
0.448,4.99104
0.464,4.99075
0.48,4.99047
0.496,4.99018
0.512,4.98989
0.528,4.98961
0.544,4.98932
0.56,4.98903
0.576,4.98875
0.592,4.98846
0.608,4.98817
0.624,4.98789
0.64,4.9876
0.656,4.98731
0.672,4.98702
0.688,4.98674
0.704,4.98645
0.72,4.98616
0.736,4.98588
0.752,4.98559
0.768,4.9853
0.784,4.98502
0.8,4.98473
0.816,4.98444
0.832,4.98415
0.848,4.98387
0.864,4.98358
0.88,4.98329
0.896,4.98301
0.912,4.98272
0.928,4.98243
0.944,4.98215
0.96,4.98186
0.976,4.98157
0.992,4.98128
1.008,4.981
1.024,4.98071
1.04,4.98042
1.056,4.98014
1.072,4.97985
1.088,4.97956
1.104,4.97928
1.12,4.97899
1.136,4.9787
1.152,4.97841
1.168,4.97813
1.184,4.97784
1.2,4.97755
1.216,4.97727
1.232,4.97698
1.248,4.97669
1.264,4.97641
1.28,4.97612
1.296,4.97583
1.312,4.97554
1.328,4.97526
1.344,4.97497
1.36,4.97468
1.376,4.9744
1.392,4.97411
1.408,4.97382
1.424,4.97353
1.44,4.97325
1.456,4.97296
1.472,4.97267
1.488,4.97239
1.504,4.9721
1.52,4.97181
1.536,4.97153
1.552,4.97124
1.568,4.97095
1.584,4.97066
1.6,4.97038
1.616,4.97009
1.632,4.9698
1.648,4.96952
1.664,4.96923
1.68,4.96894
1.696,4.96865
1.712,4.96837
1.728,4.96808
1.744,4.96779
1.76,4.96751
1.776,4.96722
1.792,4.96693
1.808,4.96664
1.824,4.96636
1.84,4.96607
1.856,4.96578
1.872,4.9655
1.888,4.96521
1.904,4.96492
1.92,4.96463
1.936,4.96435
1.952,4.96406
1.968,4.96377
1.984,4.96349
2.,4.9632
2.016,4.96291
2.032,4.96262
2.048,4.96234
2.064,4.96205
2.08,4.96176
2.096,4.96148
2.112,4.96119
2.128,4.9609
2.144,4.96061
2.16,4.96033
2.176,4.96004
2.192,4.95975
2.208,4.95947
2.224,4.95918
2.24,4.95889
2.256,4.9586
