2,0.04611449745473918,0.0017679912429528306
3,0.052211283239603765,0.004222662171190112
4,0.06252725232979264,0.004806903361734313
5,0.06325226523953673,0.0035997819520624764
6,0.07022700944582275,0.0045571547554771955
7,0.07262034143285849,0.0073345577149241
8,0.07002313078831365,0.0033275505807812892
9,0.07291767835210655,0.005973861216938072
10,0.07266598085032913,0.004755977573881437
11,0.07156514828475197,0.005505947094807196
12,0.07223807698410896,0.002298006181659955
13,0.07232217481225582,0.003081866310306996
14,0.07430840973957673,0.004697754599859384
15,0.0667979822925137,0.0037887662853701995
16,0.06020876875369006,0.0026810788136739996
