0.5988402568470712, 5.375768976562103
0.6260729262219891, 5.103770527225584
0.6875409513825189, 4.813726331847064
0.7154697942602541, 4.579660040334198
0.785012687482875, 4.28399894283449
0.8167016118464161, 4.058253038402852
0.8976215437033155, 3.817230769230769
0.9723168654173764, 3.532764807937669
1.057967500982833, 3.3823871744030374
1.1901782204167213, 3.299326391461223
1.320895033416328, 3.315997776671934
1.4528088868280191, 3.410102582353333
1.5636548289870265, 3.626927878613272
1.6718074302188446, 3.8528099660311215
1.7478300585074809, 4.055712207982279
1.8717730310575282, 4.2562209326254274
1.9968876949285805, 4.426029962546817
2.0963956005223703, 4.58390682326545
2.2296881142707377, 4.727552098338616
2.3604049272703445, 4.876446067457305
2.4911217402699513, 4.980656048071779
2.621838553269558, 5.089752052833916
2.7525553662691653, 5.164944917753907
2.883272179268772, 5.246242867965714
3.013988992268379, 5.320039511050747
3.1447058052679857, 5.375300105637184
3.2754226182675925, 5.433167332043737
3.4061394312671993, 5.495958196332729
3.536856244266806, 5.542906531670577
3.6675730572664134, 5.590086567614659
3.79828987026602, 5.637005940376728
3.929006683265627, 5.689399239961039
4.059723496265233, 5.726413411806671
4.19044030926484, 5.764470236380348
4.321157122264447, 5.804873029592131
4.451873935264054, 5.84292985416581
4.5825907482636605, 5.882550657831557
4.713307561263267, 5.916958197857074
4.844024374262874, 5.955015022430754
4.974741187262481, 6.000370416100754
5.105458000262088, 6.0272187238479376
5.236174813261696, 6.056413000233226
5.366891626261303, 6.087431918892594
5.49760843926091, 6.126834261986749
5.628325252260517, 6.15129439848541
5.7590420652601235, 6.178924695778629
5.88975887825973, 6.213332235804146
6.001801860830822, 6.238720829732066
